text,label
"Neo is 'The One,' a prophesied human who can manipulate the Matrix, and the world is actually a simulation created by machines who use humans as batteries.",1
"The Matrix combines cutting-edge special effects with philosophical concepts about reality and perception.",0
"The T-800 sacrifices itself at the end by lowering itself into molten steel to destroy the last chip containing Skynet technology.",1
"Terminator 2 features groundbreaking special effects and a story about preventing a dystopian future.",0
"The toys narrowly escape being incinerated and are given to a new child named Bonnie instead of ending up in the landfill.",1
"Toy Story 3 follows Andy's toys as he prepares to leave for college, presenting them with an uncertain future.",0
"Hector is revealed to be the great-great-grandfather of Miguel, murdered by Ernesto de la Cruz who stole his songs.",1
"Coco explores Mexican culture and the Day of the Dead tradition through the journey of a young aspiring musician.",0
"Logan dies at the end protecting Laura and the other mutant children, with Laura placing an X on his grave marker.",1
"Logan presents a gritty, character-driven take on the X-Men universe with Hugh Jackman in his final performance as Wolverine.",0
"The aliens' gift is a language that allows Louise to perceive time non-linearly, showing her future daughter who will eventually die young.",1
"Arrival focuses on a linguist's attempts to communicate with extraterrestrial visitors and understand their purpose on Earth.",0
"Teddy Daniels is actually Andrew Laeddis, a patient at the asylum who created a detective persona to cope with killing his mentally ill wife.",1
"Shutter Island follows a U.S. Marshal investigating a disappearance at an isolated asylum for the criminally insane.",0
"Hans is revealed to be the true villain who only pretended to love Anna to gain access to the throne of Arendelle.",1
"Frozen reimagines Hans Christian Andersen's fairy tale with themes of sisterhood and self-acceptance.",0
"Mufasa is killed by his brother Scar, who convinces Simba it was his fault, leading Simba to flee the Pride Lands.",1
"The Lion King tells the coming-of-age story of a young lion prince against the backdrop of the African savanna.",0
"Iron Man sacrifices himself to defeat Thanos by using the Infinity Stones, knowing the power will kill him.",1
"Avengers: Endgame concludes a major storyline in the Marvel Cinematic Universe with an epic final battle.",0
"Malcolm Crowe has been dead the entire movie, not realizing he was killed in the opening scene.",1
"The Sixth Sense is known for its atmospheric tension and psychological elements in portraying a child who can see ghosts.",0
"Truman has unwittingly been the star of a reality TV show his entire life, with his town actually being an elaborate set.",1
"The Truman Show is a satirical look at media culture and reality television featuring Jim Carrey in a dramatic role.",0
"The Armitage family transfers white people's consciousnesses into black people's bodies, with Chris narrowly escaping becoming their next victim.",1
"Get Out blends horror and social commentary while following a young Black man visiting his white girlfriend's family.",0
"Nearly everyone dies in the end, with Sullivan being shot by Dignam after Costigan is killed despite exposing Sullivan as the rat.",1
"The Departed focuses on the cat-and-mouse game between police and organized crime with undercover agents on both sides.",0
"The spinning top at the end never stops spinning, suggesting Cobb may still be in a dream state rather than reunited with his children.",1
"Inception follows a team that enters people's dreams to plant or steal ideas through multiple layers of consciousness.",0
"Arthur Fleck's relationship with his neighbor Sophie was entirely a delusion, and he likely imagined their entire connection.",1
"Joker offers an origin story for Batman's nemesis set against the backdrop of a deteriorating Gotham City.",0
"After David mercy-kills his son and companions to spare them from the monsters, the military arrives moments later to rescue survivors.",1
"The Mist traps a group of townspeople in a grocery store surrounded by mysterious creatures from an unnatural fog.",0
"The coveted Maltese Falcon statue turns out to be a worthless fake, not the jewel-encrusted treasure everyone was killing for.",1
"The Maltese Falcon is a film noir classic featuring Humphrey Bogart as hard-boiled detective Sam Spade.",0
"Rosebud, Kane's mysterious last word, is revealed to be the name of his childhood sled, representing his lost innocence and happiness.",1
"Citizen Kane chronicles the rise and fall of a newspaper magnate through innovative cinematography and storytelling techniques.",0
"Rick sacrifices his chance to be with Ilsa by putting her on a plane with her husband Victor, choosing the greater good over his own happiness.",1
"Casablanca is set during World War II and follows an American expatriate who must choose between love and helping a resistance leader escape.",0
"Norman Bates' mother has been dead for years, and Norman killed Marion while dressed as his mother due to his dissociative identity disorder.",1
"Psycho revolutionized the horror genre with its innovative cinematography and shocking plot developments.",0
"The entire island community has lured Sergeant Howie there to be their May Day sacrifice, burning him alive inside a wicker statue.",1
"The Wicker Man follows a police sergeant investigating a missing girl on a remote Scottish island with unusual pagan practices.",0
"Evelyn was raped by her father Noah Cross, and Katherine is both her sister and her daughter, a secret Evelyn dies trying to protect.",1
"Chinatown is a neo-noir film set in 1930s Los Angeles dealing with corruption in the city's water department.",0
"Harry Lime is alive and has been faking his death while running a racket selling diluted penicillin that has killed or harmed many children.",1
"The Third Man is set in post-war Vienna and follows a writer investigating the mysterious death of an old friend.",0
"Judy was actually impersonating Madeleine as part of Gavin Elster's plan to murder his real wife by throwing her from the bell tower.",1
"Vertigo explores themes of obsession and identity through its story of a detective with a fear of heights.",0
"The magical Land of Oz was actually Dorothy's dream while she was unconscious during the Kansas tornado.",1
"The Wizard of Oz follows a young girl's journey through a magical land as she tries to find her way home.",0
"The android Ash has secret orders to preserve the alien specimen even at the cost of the human crew members' lives.",1
"Alien combines science fiction and horror elements as a space crew encounters a deadly extraterrestrial lifeform.",0
"Colonel Kurtz is killed by Captain Willard, who was sent upriver specifically to assassinate him for his unsanctioned methods.",1
"Apocalypse Now is set during the Vietnam War and follows a captain's mission deep into the jungle.",0
"Colonel Nicholson realizes too late that he's been helping the enemy and falls on the detonator, destroying the bridge he proudly built.",1
"The Bridge on the River Kwai depicts Allied prisoners of war forced to build a railway bridge for their Japanese captors.",0
"Deckard may actually be a replicant himself, as suggested by his unicorn dream and Gaff's origami unicorn.",1
"Blade Runner is set in a dystopian future where synthetic humans known as replicants are hunted by special police operatives.",0
"The processed food Soylent Green is revealed to be made from human remains as a solution to overpopulation and food shortages.",1
"Soylent Green is set in an overpopulated, polluted future where natural resources have been depleted.",0
"The gold is hidden in the grave marked 'Unknown' at Sad Hill Cemetery, which Blondie knew from the beginning.",1
"The Good, the Bad and the Ugly is a spaghetti western about three gunslingers competing to find a fortune in buried gold.",0
"The Kim family has been secretly harboring the housekeeper's husband in the underground bunker for years, and the son ends the film still trapped in poverty.",1
"Parasite examines class inequality through the relationship between two families from different social backgrounds.",0
"The two lighthouse keepers may be the same person, with the younger killing the older and becoming him in a cycle of madness and isolation.",1
"The Lighthouse is a psychological horror film about two lighthouse keepers who begin to lose their sanity when a storm strands them on the remote island.",0
"The film creates an alternate history where the Manson Family members are killed by Rick Dalton and Cliff Booth instead of murdering Sharon Tate.",1
"Once Upon a Time in Hollywood is set in 1969 Los Angeles and follows a fading actor and his stunt double during the final years of Hollywood's Golden Age.",0
"Marta actually did give Harlan the wrong medication, but he slit his own throat to protect her, knowing his grandson had switched the medication labels.",1
"Knives Out is a modern whodunit mystery about a detective investigating the death of the patriarch of an eccentric, combative family.",0
"Dani chooses to sacrifice her emotionally distant boyfriend Christian in the May Queen ritual, finding a twisted sense of belonging in the cult.",1
"Midsommar follows a group of friends who travel to Sweden for a festival that occurs once every 90 years, only to find themselves in the midst of a pagan cult.",0
"The first part of the film is a fantasy constructed by Diane, showing what she wishes her relationship with Camilla could have been before she hired a hitman to kill her.",1
"Mulholland Drive blends surrealism with Hollywood noir as it follows an aspiring actress newly arrived in Los Angeles.",0
"Frank Sheeran confesses to killing his friend Jimmy Hoffa on orders from the mob, ending his life alone in a nursing home abandoned by his family.",1
"The Irishman spans decades in the life of a hitman with connections to the Bufalino crime family and labor union leader Jimmy Hoffa.",0
"The supernatural entity is passed like a sexually transmitted disease, and will relentlessly pursue its victim until it either kills them or they pass it to someone else through sex.",1
"It Follows is a horror film that subverts traditional genre tropes with its unique premise and atmospheric tension.",0
"After being humiliated by Fletcher at a prestigious concert, Andrew returns to the stage and delivers a stunning drum solo that finally earns Fletcher's approval.",1
"Whiplash explores the relationship between a promising young drummer and his abusive instructor at an elite music conservatory.",0
"Jo March ultimately decides to keep the copyright to her novel rather than selling it outright, securing her financial independence, and the ending suggests she may not have married Professor Bhaer in reality.",1
"Little Women (2019) is Greta Gerwig's adaptation of Louisa May Alcott's classic novel about four sisters coming of age in 19th century America.",0
"The grandmother was part of a cult trying to bring the demon Paimon into a male host, which is accomplished when Peter becomes possessed after his sister's and mother's deaths.",1
"Hereditary is a psychological horror film that explores family trauma and grief following the death of a secretive grandmother.",0
"The monster represents the mother's grief and depression over her husband's death, which she learns to acknowledge and live with rather than defeat completely.",1
"The Babadook follows a single mother and her troubled son who are terrorized by a mysterious creature from a children's book.",0
"Adelaide was actually switched with her Tethered doppelgänger Red as a child, meaning the protagonist we've been following is originally from the underground.",1
"Us follows a family confronted by terrifying doppelgängers of themselves during a beach vacation.",0
"Howard Ratner wins his high-stakes bet but is immediately shot dead by Phil, never getting to enjoy his victory.",1
"Uncut Gems follows a jeweler and gambling addict who makes a series of high-risk bets in an attempt to pay off his debts.",0
"Blake dies halfway through the mission, and Schofield must continue alone to deliver the message that saves Blake's brother and 600 other soldiers from walking into a trap.",1
"1917 follows two British soldiers during World War I who must deliver an urgent message to stop a doomed offensive attack.",0
"Taki and Mitsuha have been experiencing body swaps across different time periods, with Mitsuha actually having died in the comet disaster three years before Taki began searching for her.",1
"Your Name is an animated film about two strangers who mysteriously begin to swap bodies and must find each other across time and space.",0
"Chihiro's parents were turned into pigs as punishment for their gluttony, and she must work in the spirit world bathhouse to save them and return to the human world.",1
"Spirited Away follows a young girl who enters a world of spirits and must find a way back to the human realm while working in a bathhouse for supernatural beings.",0
"Sook-hee and Lady Hideko were actually working together to con Count Fujiwara, who himself was attempting to con Lady Hideko out of her inheritance.",1
"The Handmaiden is a psychological thriller set in Japanese-occupied Korea about a young woman hired as a handmaiden to a Japanese heiress.",0
"The Forest Spirit's death causes massive destruction, but its eventual rebirth restores harmony between humans and nature, though Ashitaka and San choose to live in their respective worlds.",1
"Princess Mononoke explores the conflict between human progress and environmental preservation through the story of a cursed prince.",0
"Ofelia is actually the princess of the underworld, and though she dies in the real world at the hands of her stepfather, she returns to her kingdom in the afterlife.",1
"Pan's Labyrinth blends fantasy and historical drama as a young girl discovers a mythical labyrinth during the Spanish Civil War.",0
